receptor,smiles,vina
IDH1,CC[C@@H]1Sc2ccccc2[C@@H](O)N1c1ccccc1-c1ccc(O)cc1,-8.90
IDH1,C[C@@H]1C[C@H](C)[C@@H]2C[C@H]1Cc1c(O)ccc3c1[C@H]2CCC3,-9.50
IDH1,NC(=O)c1ccc2c3c(cccc13)O[C@@H]1CC[C@H]3CCc4c(F)cccc4[C@]231,-10.60
IDH1,CNC(=O)[C@H](c1ccccc1)n1ccc2c(C(=O)C3CCCC3)cc(=O)[nH]c2c1=O,-10.90
IDH1,Cc1cc(O)cc(C2=C[C@]34c5cccc(F)c5C[C@@H]5CCC[C@H](C[C@H]3OC2)[C@@H]54)c1,-12.40
IDH1,Cc1ccc(O)c(C2=C[C@]34c5cccc(F)c5C[C@@H]5CCC[C@H](C[C@H]3OC2)[C@@H]54)c1,-12.10
IDH1,CCC=CC=C1C=CCC=C2CN(c3ccccc3O2)c2cc(O)ncc2C(=O)O1,-9.70
IDH1,O=C(O)[C@H]1CCc2c(ccc3c2[nH]c2ccccc23)C1,-9.90
IDH1,CCc1ccc(-c2ccccc2)c(N2C(=O)Nc3cccc4c3[C@H]2OCC4)c1,-9.90
IDH1,CNC(=O)Cc1nc2c3c4c(ccc(Cc5ccccc5O)c14)CC[C@H]3CCCC2,-10.80
IDH1,O=C1CCN2Cc3nc4ccccc4c(=O)n3C[C@H]2CO1,-9.40
IDH1,CCC[C@H](NC(C)=O)[C@@H](O)CCC1(c2cccc3c2N3C)CCCC1,-9.00
IDH1,O=C1C=C2CCC3=CCCCC3=C2[C@H]2C[C@H](c3ccccc3F)CCN12,-10.10
IDH1,O=C1C=C(c2ccccc2)CC(=O)N1,-7.70
IDH1,Cc1ccc(Cl)c(CNCC(=O)Nc2cccc(CC3=CCC=CC3)c2)c1,-9.60
IDH1,CC(C)=C1C=CC(=O)C2=C3C(=CC[C@H]21)N1C(=Nc2ncc(F)cc2[C@H]1C)N[C@@H]3C,-11.90
IDH1,CCCCCC(=O)N1CCc2cc(F)c(Oc3c(F)cccc3F)cc2[C@@H]1C(N)=O,-9.70
IDH1,Cc1ccc2c(c1)[C@@H]1N[C@H](C2)NC[C@H]2CC[C@H](C)c3ccc(O)c1c32,-8.40
IDH1,C[C@]12C=CC3=CCC4=C3[C@H]1[C@H](NC(=O)[C@@]13CCC[C@@H]1C=C4C3)OC2=O,-10.10
IDH1,CC(=O)N1C[C@H](C(=O)Nc2cccc(CC3=CCC(C)=CC3)c2)N[C@H](CO)C1=O,-9.60
IDH1,C[C@]12C=CC3=CCC4=C3[C@H]1[C@H](NC(=O)[C@@]1(C)CCC[C@H]1C4)OC2=O,-11.60
IDH1,O=C1C=C2CCC3=CCCCC3=C2[C@H]2C[C@H](c3ccc(F)cc3)CCN12,-10.40
IDH1,O=C(O)Cc1ccc2c3c(cccc13)O[C@@H]1CC[C@H]3CCc4c(F)cccc4[C@]231,-10.90
IDH1,CC[C@H]1CC[C@](C)(N2C(=O)O[C@]3(CC4=C[C@H](O)[C@H]5CN(C)CCN5[C@@H]4C3)C2=O)CC1,-9.10
KAT2A,CC(=O)N1CC[C@@H]2C[C@H](Nc3ncnc4ccccc34)CC[C@H]2C1,-6.60
KAT2A,COc1ccccc1CC(=O)NNc1ccccc1,-8.00
KAT2A,COc1cc(COC(=O)Nc2nnc(C(C)C)s2)ccc1O,-7.70
KAT2A,O=C1N=CCc2nc(NC3CCCCC3)c3ncccc3c21,-8.00
KAT2A,Cc1cnc(C2CCN(CC(=O)O)CC2)c2ccoc12,-7.40
KAT2A,CC(=O)Nc1cccc(NCc2ccc(=O)n(C(C)=O)c2)c1,-8.40
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CC[C@@H](C(N)=O)CC1)C2,-7.20
KAT2A,CNc1cc(NCc2ccc(=O)n(C(C)=O)c2)ccc1OC,-8.40
KAT2A,COc1ccc(Oc2c(C)cccc2F)c(OC)c1O,-7.40
KAT2A,C[C@@H](CC(=O)N1CCCC1)C[C@@H](C)Nc1cccc2ccccc12,-8.50
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](n3ccccc3=O)C1)C2,-7.80
KAT2A,CCNC(=O)c1cccc(NC(=O)[C@H]2CCN3C(=O)CCC[C@H]3C2)c1,-8.70
KAT2A,COc1ccccc1[C@H]1CN[C@@H](COC(C)=O)O1,-7.00
KAT2A,COc1ccc(Oc2c(C)ccc(OC)c2F)c(OC)c1O,-7.70
KAT2A,C[C@H]1O[C@@H](Cc2nc3ccccc3c3c2N=CC3)C[C@H]1O,-8.00
KAT2A,CC1=C[C@H](N2CC[C@@H]3C[C@H](Nc4ncnc5ccccc45)CC[C@H]3C2)C=C1,-9.90
KAT2A,CC(=O)N1CC[C@H](c2ccc(NCc3ccc(=O)n(C(C)=O)c3)cc2)C1,-9.20
KAT2A,CC(C)(C)CNc1ncnc2ccccc12,-7.10
KAT2A,COC(=O)[C@H]1CCN(C(=O)C2=CC(Nc3cccc4c3CCCO4)=NC2)C1,-8.70
KAT2A,Cc1c(N)nc(N[C@H]2CC[C@H](N3CCN(C)CC3)CC2)c2ncccc12,-8.40
KAT2A,COc1cc2c(c(-c3cc(N4CCNCC4)nc(C)n3)c1)CCCO2,-8.00
KAT2A,Cc1cnc(=O)n2c1CC(Nc1ccccc1)=CC2,-7.70
KAT2A,Cc1scnc1CCNC(=O)CNCc1ccccc1,-7.10
KAT2A,COC(=O)C[C@@H]1CC[C@H](Cc2nc3ccccc3c3c2N=CC3)O1,-8.20
KAT2A,CNc1ccc(F)cc1CCc1ncc(C)c(OC)c1C,-7.90
KAT2A,COc1ccc([C@H]2CN(C(C)=O)CCN2)cc1,-7.00
KAT2A,COc1cc(C(=O)NCCc2ccccc2)c2cccnc2c1,-8.50
KAT2A,CC(=O)n1cc(N)[nH]c1=Nc1ccc(CN2CCCCC2)cc1,-7.40
KAT2A,COc1ccc(Nc2ccccc2)c([C@@H](C)O)c1,-8.30
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](N3CCCC3=O)C1)C2,-7.70
KAT2A,CCc1cnc(N[C@H]2CCCC(C)(C)C2)c2ncccc12,-8.70
KAT2A,COc1cc(O)cc2c1CCN(C[C@H](C)[C@@H]1C=CC=CC1)C2,-7.60
KAT2A,O=C(C1=CC(Nc2cccc3c2CCCO3)=NC1)N1CCCC1,-9.20
KAT2A,COc1cc(COC(=O)Nc2nnc(C3=C(C)OCC=C3)s2)ccc1O,-8.10
KAT2A,COCCCOC(=O)NC1=NN=C(c2cccc(OC)c2)C1,-6.70
KAT2A,COc1ccccc1[C@H]1CN[C@@H](COCC(=O)O)O1,-7.30
KAT2A,CCCn1c(C2=NC=C(C(=O)Nc3ccccc3CC)C2)cccc1=O,-8.00
KAT2A,C[C@@H](CC(=O)N1CCCCC1)C[C@@H](C)Nc1cccc2ccccc12,-8.30
KAT2A,Cc1c(N)nc(N[C@H]2CC[C@H](N3CCOCC3=O)CC2)c2ncccc12,-8.50
KAT2A,CCc1nc(-c2cccc(CC(=O)O)c2)c2ccccc2n1,-8.70
KAT2A,O=C1C=CN(C(=O)c2cccc(NC(=O)[C@H]3CCN4C(=O)CCC[C@H]4C3)c2)C1,-8.40
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CCC(=O)NC1)C2,-6.90
KAT2A,O=C(O)C[C@@H]1CC[C@H](Cc2nc3ccc(O)cc3c3c2N=CC3)O1,-8.60
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](N3CCCC3)C1)C2,-7.40
KAT2A,O=C(CNC1=CC[C@@H]2CCCCCN2C1=O)N1CCCC1,-7.50
KAT2A,CC1=C(c2ccc(C(=O)O)cc2)C=NS1(=O)=O,-7.70
KAT2A,Cc1cnc(CNC(=O)N2C[C@@H](O)C[C@@H]2C)c2ccoc12,-8.50
KAT2A,O=C(Nc1cccc(C(=O)N2C=CCCC2)c1)[C@H]1CCN2C(=O)CCC[C@H]2C1,-8.30
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CC[C@@H]3CCC(=O)N[C@H]3C1)C2,-7.90
KAT2A,C[C@@H]1CCC[C@H](Nc2nc(N)c3ccccc3c2N)C1,-7.90
KAT2A,COCCCOC(=O)NC1=NN=C(c2ccccc2)C1,-6.40
KAT2A,Cc1nc(N[C@H]2CCCC(C)(C)C2)c(N)c2ccncc12,-8.50
KAT2A,Cc1scnc1CCNC(=O)CNC(=O)Cc1ccccc1,-7.70
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](n3cc(F)ccc3=O)C1)C2,-7.40
KAT2A,NC(=O)c1ccn(C(=O)CNC2=CC[C@@H]3CCCCCN3C2=O)c1,-8.00
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CC[C@@H]3OCC(=O)N[C@H]3C1)C2,-7.90
KAT2A,CN1CCN(c2nc(N)nc3ccccc23)CC1,-7.60
KAT2A,COc1cc2c(c(C3=N[C@H]4CC[C@H](CNC(C)=O)O[C@@H]4CC3)c1)CCCO2,-9.10
KAT2A,COc1cc2c(c(C3=N[C@H]4CC[C@H](CNC(C)=O)O[C@@H]4C=C3)c1)CCCO2,-9.40
KAT2A,CC1=N[C@H](O)C(COc2cccc(-c3ccc4c(c3)CCOC4=O)c2)=N1,-10.20
KAT2A,Cc1cnc(C2CCN(CC(=O)NCC(N)=O)CC2)c2ccoc12,-8.40
KAT2A,Cc1cnc(=O)n2c1CC(Nc1cccc(NC(=O)CN3CCCC3)c1)=CC2,-8.20
KAT2A,COc1c(C)cnc(CCc2ccccc2N)c1C,-8.10
KAT2A,O=c1[nH]c(N[C@@H]2CC[C@@H]3[C@H](CC[C@H]4CCCN43)C2)nc2ccncc12,-9.40
KAT2A,Cc1cncn2c(=O)[nH]c(CCCN3C=COc4ccccc43)c12,-8.40
KAT2A,O=C(NC1CCCC1)c1cnc([C@@H]2N=Cn3c2cc(=O)[nH]c3=O)nc1,-7.70
KAT2A,O=C1N=C(O)C(COc2cccc(-c3ccc4c(c3)CCOC4=O)c2)=N1,-10.30
KAT2A,Cc1cncn2c(=O)[nH]c(CCCN3CCOc4ccccc43)c12,-8.70
KAT2A,COc1cc(O)c2c(c1)CN1C[C@H](NC(=O)n3c(C)nnc3C)CC1=C2,-9.00
KAT2A,CC(=O)OCC[C@@H](C)CCNc1ncnc2ccccc12,-7.50
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CC[C@@H]3CC=C(C)N[C@H]3C1)C2,-7.70
KAT2A,COCC[C@H]1CC[C@@H](CN2CCc3c(cc(O)cc3OC)C2)CC1,-6.90
KAT2A,C[C@@H]1N=C(O)C(COc2cccc(-c3ccc4c(c3)CCOC4=O)c2)=N1,-10.00
KAT2A,COc1cc(O)c2c(c1)C=C1C[C@@H](NC(=O)n3c(C)nnc3C)CN1C2,-8.00
KAT2A,Cc1ccc(CNCC(=O)NCCc2ncsc2C)cc1,-7.20
KAT2A,Cc1cnc(CCc2ccccc2N)c2c1OCC=C2,-8.80
KAT2A,CC(=O)N1CCN[C@@H](c2ccccc2C)C1,-7.40
KAT2A,Cc1cnc(=O)n2c1CC(Nc1cccc(NC(=O)CN3CCCCC3)c1)=CC2,-8.50
KAT2A,COc1c(C)cnc(C2CCN(c3cc(NC(C)=O)ccc3O)CC2)c1C,-9.10
KAT2A,Nc1nc(N2CCCC2)c2ccccc2n1,-7.40
KAT2A,CCCCN(C)C(=O)c1cccc(NC(=O)[C@H]2CCN3C(=O)CCC[C@H]3C2)c1,-9.00
KAT2A,COc1ccc2c(c1O)CN1C[C@H](NC(=O)n3c(C)nnc3C)C[C@@H]1C2,-7.80
KAT2A,CCN1CCC[C@H](NCC(=O)N2CC[C@H](C)C2)C1=O,-6.80
KAT2A,CCN(C(=O)O)C(=O)c1cccc(NC(=O)[C@H]2CCN3C(=O)CCC[C@H]3C2)c1,-9.40
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H]3[C@@H]1CCc1ccc(O)c(=O)n13)C2,-7.60
KAT2A,O=C1NCCc2nc(C[C@H]3C[C@H]4Cc5ccccc5C=C4O3)c3c(c21)CC=N3,-8.90
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H]3[C@@H]1CCc1ccc(C)c(=O)n13)C2,-7.90
KAT2A,O=C(Nc1cccc(C(=O)N2CCCNCC2)c1)[C@H]1CCN2C(=O)CCC[C@H]2C1,-9.20
KAT2A,Cc1cnc(C[C@@H](C)N2CCC(C)(C)CC2)c2c1OCCC2,-8.30
KAT2A,CNc1ccc(OC)cc1C(=O)O,-5.80
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](n3cc(F)cc(C)c3=O)C1)C2,-8.20
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H]3[C@@H]1CCc1c(F)ccc(=O)n13)C2,-8.20
KAT2A,O=C1CCC(=O)N(C[C@@H](O)C(=O)Cn2ccc(-c3ccccn3)c2)CC1,-7.50
KAT2A,COc1ccc(F)c(NCc2cc3c(C)ncn3cn2)c1,-7.80
KAT2A,O=C(O)C1=CC(N2CC[C@@H]3C[C@H](Nc4ncnc5ccccc45)CC[C@H]3C2)=C=C1,-8.40
KAT2A,COc1c(NCc2ccc(=O)n(C(C)=O)c2)c(O)cc2c1OC=CO2,-7.90
KAT2A,O=C(Nc1ccccc1)C(=O)C1=CC(Nc2cccc3c2CCCO3)=NC1,-9.30
KAT2A,O=C(O)CNc1cc(C(F)(F)F)c(F)cc1F,-7.60
KAT2A,O=C1CCCN1CCNc1nc2cccc(O)c2c(=O)[nH]1,-9.00
KAT2A,COc1c(C)cnc(CCc2ccc3c(c2N)CNCC3)c1C,-8.60
KAT2A,CC=C1CN(C(=O)c2cccc(NC(=O)[C@H]3CCN4C(=O)CCC[C@H]4C3)c2)C=C1C,-8.10
KAT2A,N=C1N=C(O)C(COc2cccc(-c3ccc4c(c3)CCOC4=O)c2)=N1,-10.50
KAT2A,NCCCNC(=O)c1cccn2cncc12,-7.20
KAT2A,CC(=O)N1CCN[C@@H](c2ccccc2)C1,-7.30
KAT2A,COc1ccc(NCC(=O)N[C@@H]2CNc3ncccc32)cc1F,-7.70
KAT2A,COc1cc(COC(=O)Nc2nnc(-c3ccccc3)s2)ccc1O,-8.00
KAT2A,Cc1c(N)nc(N[C@H]2CC[C@H](N3CCN4CCCC[C@@H]4C3=O)CC2)c2ncccc12,-8.90
KAT2A,O=C1NCCc2nc(C[C@H]3C[C@H]4C(=O)c5ccccc5C=C4O3)c3c(c21)CC=N3,-8.20
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CC[C@@H](c3cccc(C(N)=O)c3)CC1)C2,-8.60
KAT2A,O=C1C=C2O[C@@H](Cc3nc4c(c5c3N=CC5)C(=O)NCC4)C[C@H]2CC1,-9.20
KAT2A,Cc1nnc(C)n1C(=O)N[C@@H]1C[C@@H]2CCCCN2C1,-5.70
KAT2A,CN(C(=O)COc1cccc(-c2ccc3c(c2)CCOC3=O)c1)C1CCNCC1,-8.80
KAT2A,Cc1nnc(C)n1C(=O)NC1CCCC1,-6.80
KAT2A,C[C@@H](CCNc1ncnc2ccccc12)CCOC(=O)O,-7.60
KAT2A,O=C(O)CNc1cc(C(F)(F)F)ccc1F,-7.60
KAT2A,COc1cc(O)c(NCc2ccc(=O)n(C(C)=O)c2)c(OC)c1OC,-7.30
KAT2A,CCN1C(=O)COc2c(CNc3nccc4ccccc34)cccc21,-9.00
KAT2A,COc1ccc(N2CCC(c3ncc(C)c(OC)c3C)CC2)c(O)c1O,-7.90
KAT2A,CC(=O)n1cc(CNc2ccc(Cc3ccccc3)cc2)ccc1=O,-9.00
KAT2A,O=C(O)CNC(=O)c1cccn2cncc12,-7.50
KAT2A,Cc1nnc(C)n1CCNC[C@@H]1CCc2ccc(F)cc2N1,-7.90
KAT2A,c1ccc2c(c1)nc(NCCN1CCOCC1)c1ncccc12,-8.70
KAT2A,Cc1cnc(-c2ccc(C3=C[C@H]4CC[C@H](C(=O)O)CC4=N3)cc2)c2c1OCCC2,-9.40
KAT2A,COc1cc(COC(=O)Nc2nnc(-c3cccnc3C)s2)ccc1O,-8.00
KAT2A,CC(=O)n1cc(CNc2ccc([C@@]3(C)CC(=O)N(C)C3=O)cc2)ccc1=O,-9.20
KAT2A,Cc1cccc2c(NC(=O)OCC[C@H]3OC[C@H](O)CO3)n[nH]c12,-8.20
KAT2A,O=C(O)c1ccn(C(=O)c2cccc(NC(=O)[C@H]3CCN4C(=O)CCC[C@H]4C3)c2)c1,-10.40
KAT2A,CCCn1c(C2=NC=C(C(=O)Nc3cccc(CC(N)=O)c3)C2)cccc1=O,-8.50
KAT2A,O=C1N[C@H](c2ccccc2)CN1[C@H]1CC[C@@H](C=c2[nH]c(=O)n3c2=C=CN=C3)C1,-8.80
KAT2A,O=C(Nc1n[nH]c2ccccc12)OCC[C@H]1OC[C@H](O)CO1,-7.70
KAT2A,COc1cc(COC(=O)Nc2nnc(C3=C(C)ONC=C3)s2)ccc1O,-8.30
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H]3C1=CCc1cccc(=O)n13)C2,-8.20
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CC[C@@H](c3csc(C(N)=O)c3)CC1)C2,-7.60
KAT2A,CNC(=O)C[C@H]1CC[C@H](CNc2cccc3c2NCCO3)CC1,-8.20
KAT2A,C[C@@H]1CCC[C@H](Nc2nc(N)c3cnccc3c2N)C1,-7.00
KAT2A,CC(=O)N1CCN[C@@H](c2ccc(O)cc2C)C1,-7.90
KAT2A,c1ccc(CNc2nc3ccccc3c3cccnc23)cc1,-9.00
KAT2A,CC(=O)N1CCN[C@@H](c2ccc(O)cc2)C1,-7.20
KAT2A,COc1cccc2c(NC(=O)OCC[C@H]3OC[C@H](O)CO3)n[nH]c12,-7.70
KAT2A,Cc1cnc(-c2ccc([C@H]3C[C@H]4CC[C@H](C(=O)O)CC4=N3)cc2)c2c1OCCC2,-8.70
KAT2A,CN1CCN(c2ccc(CN=C(N)c3ccccc3)cc2)CC1,-8.10
KAT2A,CN1CC=C(C[C@@H]2CC[C@H](Cc3nc4ccccc4c4c3N=CC4)O2)C1,-8.40
KAT2A,O=C(CNCc1ccccc1)NCc1cccc2nccnc12,-7.90
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CC[C@@H](c3cccc(C(=O)O)c3)CC1)C2,-8.60
KAT2A,Cc1cnc(-c2ccc(C3=C[C@H]4CC=C(C(=O)O)CC4=N3)cc2)c2c1OCCC2,-9.20
KAT2A,COc1ccc(Oc2c(F)c(O)c3ccccc3c2C)c(OC)c1O,-8.20
KAT2A,NC(=O)C[C@H]1CC[C@H](CNc2cccc3c2NCCO3)CC1,-8.00
KAT2A,COc1cc(COC(=O)Nc2nnc(-c3ccncc3C)s2)ccc1O,-8.00
KAT2A,c1ccc2c(c1)nc(NCCN1CCCC1)c1ncccc12,-8.60
KAT2A,O=C(O)C1=CN(C(=O)c2cccc(NC(=O)[C@H]3CCN4C(=O)CCC[C@H]4C3)c2)CC1,-9.70
KAT2A,CN(C)c1ncnc(NC(=O)OCC[C@H]2OC[C@H](O)CO2)c1F,-7.00
KAT2A,COc1ccc(Oc2c(C)ccc(OC(F)(F)F)c2F)c(OC)c1O,-8.30
KAT2A,O=C1CCC(=O)N(C[C@@H](O)C(=O)Cn2cnc(-c3ccccc3O)c2)CC1,-8.10
KAT2A,CC(=O)n1cc2c(n1)C=C1C[C@@H](NC(=O)n3c(C)nnc3C)CN1C2,-6.90
KAT2A,O=C(O)N1CCCc2ccc(CNc3nccc4ccccc34)cc21,-9.40
KAT2A,Cc1ccc(NC(=O)C(=O)C2=CC(Nc3cccc4c3CCCO4)=NC2)cc1C,-9.60
KAT2A,c1ccc2c(c1)nc(NCCN1CCCCC1)c1ncccc12,-8.80
KAT2A,COc1cc2c(c(C3=N[C@H]4CCCC[C@@H]4CC3)c1)CCCO2,-9.00
KAT2A,CC(=O)NCCCCCCc1nccc2c1CCCCO2,-7.40
KAT2A,COc1ccc(Oc2c(C)c3c(c(O)c2F)CC(=O)NC3)c(OC)c1O,-8.30
KAT2A,CC(=O)NCc1nc2ccccc2c2cc[nH]c12,-7.90
KAT2A,Cc1nnc(C)n1C(=O)N[C@@H]1C[C@@H]2C[C@@H]3N=CC=C3CN2C1,-6.50
KAT2A,CC1(C)COc2cc(CCNc3cc4cncn4cn3)ccc2O1,-8.10
KAT2A,CC(=O)n1cc(CNc2ccc([C@H]3CCN(c4ccccc4)C3=O)cc2)ccc1=O,-9.30
KAT2A,CC=CC1=CC(N2CC[C@@H]3C[C@H](Nc4ncnc5ccccc45)CC[C@H]3C2)=C=C1,-8.50
KAT2A,CC(=O)n1cc(N)[nH]c1=Nc1ccc(CN2CC[C@H](O)C2)cc1,-6.40
KAT2A,Cc1ccnc2c(N[C@H]3CC(=O)CO3)nc3ccccc3c12,-8.00
KAT2A,CC(=O)Nc1c(C)ccc(CNCc2ncc(C)c3occc23)c1C,-8.50
KAT2A,c1ccc2c(c1)nc(NC[C@H]1CCCNC1)c1ncccc12,-8.70
KAT2A,CC=CCN1CC[C@H](c2ccc(NCc3ccc(=O)n(C(C)=O)c3)cc2)C1=O,-8.60
KAT2A,OC[C@H]1O[C@@H](Cc2nc3ccc(O)cc3c3c2N=CC3)C[C@H]1O,-8.20
KAT2A,COc1cc(O)cc2c1CCN(C[C@H]1CC[C@@H](C(=O)O)NC1)C2,-7.40
KAT2A,O=C(CCCCNc1cccc2c1CCCO2)NCc1ccccc1,-8.10
KAT2A,CCn1c(C(=O)N[C@@H](C)C(=O)Nc2cccc(CC(C)(C)C)c2F)cccc1=O,-8.70
KAT2A,Cc1cnc(CNCCC(C)C)c2ccoc12,-7.40
KAT2A,CC(=O)NC[C@@H](C)Nc1nc2ccccc2c2cccnc12,-8.70
KAT2A,Cc1ccccc1Cc1ccc(O)c2ncn(C)c12,-8.00
KAT2A,CC(=O)NCc1nccc2c1CCCO2,-7.20
KAT2A,C[C@@H]1C[C@H](NCCCCC=Cc2ccccc2)CC2=NCCC(=O)N21,-7.70
KAT2A,O=C(CCCCNc1cccc2c1CCCO2)NC1CCCC1,-7.70
KAT2A,Cc1cnc(-c2ccc(-c3cccc(NC(N)=O)n3)cc2)c2c1OCCC2,-10.20
KAT2A,Cc1ccccc1NC(=O)CCCCNc1cccc2c1CCCO2,-8.50
KAT2A,COc1ccc(NCCNCCn2c(C)nnc2C)cc1F,-6.80
KAT2A,Cc1cnc(-c2ccc(-c3cccc(N)n3)cc2)c2c1OCCC2,-9.80
KAT2A,OC[C@@H]1CCC[C@H](c2ncn3cnccc23)N1,-7.10
KAT2A,COc1c(N)c(C(=O)N[C@H]2CC[C@H](NC(C)=O)CC2)cn(C)c1=O,-7.60
KAT2A,Cn1c(=O)[nH]c(=O)c2ccccc21,-6.70
KAT2A,CC(=O)c1cc(NC(=O)OCC[C@H]2OC[C@H](O)CO2)ncn1,-7.60
KAT2A,C[C@H]1C[C@@H](c2ccccc2)c2cccc(=O)n21,-9.60
KAT2A,CC(=O)NCc1nc2ccc(F)cc2c2cc[nH]c12,-8.20
KAT2A,CCN1CCC[C@H](NCC(=O)N2CCOCC2)C1=O,-6.70
KAT2A,CC(=O)NCc1ccc(CCc2cn(C)c(=O)c(N)c2N)cc1,-7.60
KAT2A,CCNC(=O)[C@H]1CCCN(CCNc2nc3ccccc3c3cccnc23)C1,-9.20
KAT2A,Cn1cccc1CNC(=O)NC(C)(C)C,-6.50
KAT2A,Cc1cnc(C[C@@H](O)[C@H]2C[C@@H]3OC(=O)OC[C@@H]3O2)c(C)c1O,-8.20
KAT2A,CCCCCn1c(C(N)=O)cccc1=O,-6.50
KAT2A,CC(=O)n1cc(N)[nH]c1=Nc1ccc(CNC2=CC=C(C#N)C2)cc1,-8.20
KAT2A,Cc1cnc(-c2ccc(C3=C[C@H]4CC(=O)N(C)CC4=N3)cc2)c2c1OCCC2,-10.10
KAT2A,COc1cc(CNCCCCC(=O)N2CCCCC2)c2ccccc2c1,-8.40
KAT2A,COC(=O)[C@@H](NCCc1c(O)ccc(OC)c1O)c1ccccc1,-7.80
KAT2A,CC1=NC(=O)CCC2=NC([C@@H]3CCN(CC[C@@H]4C=CC(O)=CC4)C3)=C(N)[C@@H]12,-7.40
KAT2A,COc1cc(C=Nc2cccc3c(N)ncnc23)c2c(c1)OCCC2,-9.10
KAT2A,COc1ccc(COc2cccc(-c3ccc(C(=O)O)c(C)c3)c2)c(O)c1,-8.50
KAT2A,CC[C@@H]1CN(C(=O)O)c2cc(CNc3nccc4ccccc34)ccc2O1,-9.10
KAT2A,O=C(Nc1ccccc1)c1cnc([C@@H]2N=Cn3c2cc(=O)[nH]c3=O)nc1,-8.10
KAT2A,O=C(Nc1n[nH]c2ncccc12)OCC[C@H]1OC[C@H](O)CO1,-7.90
KAT2A,COc1ccccc1CC(=O)NNc1cccc(N)c1,-8.30
KAT2A,Cc1ccnc2c(N[C@H]3CC(=O)NO3)nc3ccccc3c12,-8.10
KAT2A,O=C(COc1cccc(-c2ccc3c(=O)occc3c2)c1)N1CCCCC1,-8.90
KAT2A,Cc1nnc(C)n1CCNCCNc1ccccc1,-7.00
KAT2A,Cc1cc2c(CCCN)ncn2cn1,-6.60
KAT2A,O=C(CCCCNc1cccc2c1CCCO2)Nc1ccccc1,-8.40
KAT2A,CC(=O)NCc1ccc(-c2ccc(-c3ncc(C)c4c3CCCO4)cc2)nc1,-9.30
KAT2A,COc1ccc(C(N)=O)cc1CNc1nc2ccccc2c(=O)[nH]1,-8.80
KAT2A,CCNC(=O)Cc1ccc(CNc2nc3ccccc3c(=O)[nH]2)cc1,-8.50
KAT2A,CC(C)[C@@H]1CN([C@H]2CC[C@@H](C=c3[nH]c(=O)n4c3=C=CN=C4)C2)C(=O)N1,-9.20
KAT2A,CCc1nc(-c2ccncc2F)c2ccccc2n1,-7.70
KAT2A,C=CC=CC[C@H]1CC[C@@H](CN2CCc3c(cc(O)cc3OC)C2)CC1,-7.10
KAT2A,O=c1[nH]c(N[C@@H]2CC[C@@H]3[C@H](CCc4nccn43)C2)nc2ccncc12,-8.60
KAT2A,O=C1N=C2COc3cc(-c4ccc5c(c4)C=COC5)ccc3C[C@@H]3CNCC[C@H]1N23,-9.80
KAT2A,C[C@H]1C[C@@H](CO)c2cccc(=O)n21,-6.90
KAT2A,Cc1cnc(C[C@@H](O)COCCN2CCCCC2)c(C)c1O,-6.80
KAT2A,C1=Nc2c(C[C@H]3CC[C@@H](Cc4ccccc4)O3)nc3ccccc3c2C1,-8.50
KAT2A,O=C(NC1CCCC1)c1ccc(N=C2CCn3c(=O)ncc4cc(O)cc2c43)cc1,-9.20
KAT2A,COc1ccc(N(C)CCCc2[nH]c(=O)n3cncc(C)c23)cc1OC,-7.40
KAT2A,C[C@@H]1C[C@H](NCCCCc2cccc(C(=O)O)c2)CC2=NCCC(=O)N21,-8.40
KAT2A,COc1cc(O)cc2c1CCN(C[C@@H]1CCC[C@@H](N3C(=O)C=C[C@@H](O)C3=O)C1)C2,-8.60
KAT2A,COCCCOC(=O)NC1=NN=C2C(=O)N=CC=C12,-7.50
KAT2A,COCC(=O)N1CC[C@H](C=c2[nH]c(=O)n3c2=C=CN=C3)C1,-7.20
KAT2A,COc1ccc(CNc2nc3ccccc3c(=O)[nH]2)c(O)c1,-8.50
KAT2A,Cc1cnc(CCC(C)C)c2c1OCC=C2,-7.10
KAT2A,CC(=O)n1cc(N)[nH]c1=Nc1ccc(CNc2ccc(F)cc2)cc1,-8.40
